	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	negative_predictive_value	specificity	precision	accuracy	diagnostic_odds_ratio	recall	miss_rate	threat_score	positive_likelyhood_ratio	informedness	prevalence_threshold	fall_out	matthews_correlation_coefficient	false_omission_rate	f1_score	markedness	prevalence	fowlkes_mallows_index	negative_likelyhood_ratio	false_discovery_rate	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
1	test	0.750000494163924	1.0	True	False	0.8954189362874105	0.9254965840080972	0.9229145531302156	0.9087056218866134	102.50907619127335	0.891916252885923	0.10808374711407698	0.830078441183829	11.97148132084116	0.8174128368940203	0.22421610882361978	0.0745034159919028	0.8178730336123354	0.1045810637125895	0.9071506690684509	0.8183334894176262	0.500023721040563	0.9072830263824999	0.11678459864864434	0.07708544686978436	0.9087064184470102	0.9307223740833421	0.9434356891615434	351.629017829895	0.09016609191894531	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.29056525230407715	1.1920928955078125e-05	1.6689300537109375e-06	1.430511474609375e-06		126	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8708370702541106	0.9213506838555271	0.9165160510544959	0.8923528838120138	74.01778968494182	0.8633578350626863	0.13664216493731374	0.80041195500259	10.977308861487906	0.7847085189182135	0.2318463063200243	0.0786493161444729	0.7860297078913168	0.1291629297458894	0.889143123915147	0.7873531213086065	0.5000237209780423	0.8895399449370511	0.14830635862288022	0.08348394894550415	0.8923542594591067	0.9202750075958684	0.9423017917877784	364.37088775634766	0.13301301002502441	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.29056525230407715	1.1920928955078125e-05	1.6689300537109375e-06	1.430511474609375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.892463728148795	0.9212424089068826	0.918626121341852	0.9051237447616035	93.68916578123294	0.8890066099497138	0.11099339005028619	0.8241080066844528	11.287884730992028	0.8102490188565965	0.2293712268014731	0.07875759109311742	0.8106693251593656	0.10753627185120497	0.9035736959264528	0.8110898494906471	0.500023721040563	0.9036950226405888	0.12048228455091149	0.08137387865814805	0.9051245094282983	0.9283590167529544	0.9336401593603213	364.37088775634766	0.13301301002502441	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.29056525230407715	1.1920928955078125e-05	1.6689300537109375e-06	1.430511474609375e-06		126	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.507318289234636	0.391564947165604	0.504637398764791	0.5056719494163322	1.0489874594484143	0.6197681252619067	0.3802318747380933	0.3853375173080547	1.0186265935447267	0.011333072427510693	0.49769311098600844	0.608435052834396	0.01164021812588692	0.492681710765364	0.5563084988224829	0.011955687999426923	0.5000237209780423	0.5592478650558264	0.9710569791562121	0.49536260123520903	0.5056665362137553	0.5257658908205433	0.5485540335366232	353.60673236846924	0.05888104438781738	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.29056525230407715	1.1920928955078125e-05	1.6689300537109375e-06	1.430511474609375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.5242374033477781	0.39029288967611336	0.5144091493059929	0.5180675258954692	1.1672822914727656	0.645830038900661	0.35416996109933896	0.4012240767847845	1.0592463626635176	0.03612292857677435	0.4928057869467246	0.6097071103238867	0.037363440168843104	0.4757625966522219	0.5726765382242414	0.03864655265377115	0.500023721040563	0.5763860519713722	0.9074466137296244	0.4855908506940071	0.5180614642883872	0.5454558696293719	0.5582278918399605	353.60673236846924	0.05888104438781738	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.29056525230407715	1.1920928955078125e-05	1.6689300537109375e-06	1.430511474609375e-06		126	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	True	False	0.4610993799793046	0.28892649202295195	0.4822786631996085	0.4756433926484096	0.7970541723588502	0.6623470065466966	0.33765299345330335	0.3871058671308205	0.9314747337881076	-0.0487265014303514	0.5088723452914571	0.711073507977048	-0.05252608742360296	0.5389006200206954	0.5581489867554743	-0.05662195682108684	0.5000177905694169	0.5651865434452622	1.1686467069502253	0.5177213368003915	0.4756367492848243	0.4943978193151164	0.5200949072087614	353.03206276893616	0.062071800231933594	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	True	False	0.48200471791357524	0.2891990195303234	0.4923079529666904	0.48921710872238056	0.902322893559846	0.6892241277070139	0.3107758722929861	0.4028756031279463	0.9696443120430062	-0.021576852762662746	0.5038531691387572	0.7108009804696767	-0.023542551227141162	0.5179952820864248	0.57435684565284	-0.02568732911973437	0.5000138368907321	0.5825036647495815	1.074609010769486	0.5076920470333096	0.4892115736186686	0.5143751339447071	0.5328514617678243	353.03206276893616	0.062071800231933594	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	True	False	0.8707066219657718	0.8885269147946369	0.8862060522570178	0.8782980091693913	52.44584806439513	0.868069831430469	0.131930168569531	0.781013987920924	7.787259407338129	0.7565967462251058	0.26381283477322587	0.11147308520536314	0.7567546937373472	0.12929337803422822	0.8770441930471807	0.7569126742227894	0.5000177905694169	0.8770910661929072	0.14848190456900645	0.11379394774298224	0.8782983731125529	0.9028125711012676	0.9082334370703996	380.26411056518555	0.1384119987487793	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	True	False	0.894688251118221	0.8888590179489206	0.889584528008421	0.8921196930582296	68.44664995012171	0.8953801877021118	0.10461981229788819	0.8058249663780037	8.056255857903103	0.7842392056510326	0.26052831201650517	0.11114098205107936	0.78425599220918	0.10531174888177897	0.8924729487977682	0.784272779126642	0.5000138368907321	0.8924776533141178	0.11770124416277261	0.11041547199157897	0.8921196028255163	0.9192183068554535	0.9169013608452536	380.26411056518555	0.1384119987487793	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	True	False	0.8737958712744742	0.9262073637127999	0.9215046919990691	0.8962203605818966	81.28123211890751	0.8662354913185111	0.13376450868148893	0.8067104375038351	11.73877957073023	0.792442855031311	0.22592793021665253	0.07379263628720012	0.7938704232861282	0.12620412872552578	0.8930157492402516	0.7953005632735435	0.5000177905694169	0.893442818330377	0.1444217719726172	0.07849530800093085	0.8962214275156555	0.9149361024247233	0.9392735374826744	358.90023469924927	0.08758854866027832	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	True	False	0.8966092869394756	0.9258322131730845	0.923337828450002	0.9095383617912053	104.44826108048746	0.8932454122093345	0.10675458779066549	0.8315729038621492	12.043576469308583	0.819077625382419	0.2236943479169551	0.0741677868269155	0.8195122550715015	0.10339071306052439	0.9080423739711934	0.8199471153894775	0.5000138368907321	0.9081669885997254	0.1153066249712654	0.07666217154999799	0.9095388126912095	0.9301001133866251	0.9463550223917048	358.90023469924927	0.08758854866027832	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	True	False	0.8704864531407023	0.922364463984017	0.9174506820022589	0.8925699993015555	74.69921844949769	0.8627776547856246	0.13722234521437537	0.800625117698706	11.113179596106635	0.7851421187696417	0.23075270932022546	0.07763553601598305	0.7865383854227497	0.12951354685929772	0.8892746300484213	0.7879371351429612	0.5000177905694169	0.8896943001949494	0.14877236772724714	0.08254931799774112	0.8925710593848208	0.9116507710875217	0.9285797422992847	370.5377118587494	0.13213610649108887	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	True	False	0.891933215093878	0.9225270815213094	0.9197799228747574	0.9053793877768861	94.63264011123152	0.8882326430892573	0.11176735691074269	0.8243698403962576	11.465072705807135	0.8107597246105667	0.22799758720863908	0.07747291847869064	0.8112362912260704	0.10806678490612195	0.9037310551211507	0.8117131379686353	0.5000138368907321	0.9038686585757242	0.12115346979996595	0.0802200771252426	0.9053798623052833	0.9283175816955332	0.9384066010694366	370.5377118587494	0.13213610649108887	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.7499985175082279	1.0	True	False	0.5069641501822235	0.39084240684658184	0.5043970913364113	0.5053865890734276	1.0464957702506332	0.6199226203653921	0.38007737963460786	0.38525705806143057	1.0176719905209535	0.010765027211973921	0.49781030693597605	0.6091575931534181	0.011059117239179267	0.49303584981777654	0.5562246455550577	0.011361241518634824	0.5000177905694169	0.5591843761819085	0.9724568597895275	0.4956029086635887	0.505382513605987	0.5251299129185505	0.5465585637246676	353.26281332969666	0.05710744857788086	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.7499985175082279	1.0	True	False	0.5249334610880443	0.3898711156796078	0.5147499952835232	0.5185315500875678	1.1721430530318104	0.6471848636510986	0.3528151363489014	0.40195442938518955	1.0607346747269344	0.03705597933070637	0.49263031407872393	0.6101288843203923	0.03834722074773855	0.4750665389119557	0.5734201069024217	0.03968345637156734	0.5000138368907321	0.5771814320575209	0.9049532580373083	0.48525000471647683	0.5185279896653532	0.5463686093109897	0.5603936228649232	353.26281332969666	0.05710744857788086	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2934882640838623	1.1920928955078125e-05	1.9073486328125e-06	2.1457672119140625e-06		168	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.4635747183655371	0.29209212586387767	0.4832811309574198	0.4770730460199546	0.8082691878486796	0.6620369028197634	0.33796309718023665	0.3876451570589733	0.9352020609004577	-0.04587097131635898	0.50837330024888	0.7079078741361223	-0.0493738170626791	0.5364252816344629	0.5587093430723498	-0.053144150677043145	0.5000230620315936	0.5656411787788109	1.1570428205850918	0.5167188690425801	0.4770645143418205	0.49502386333787507	0.5197773902861875	354.13651156425476	0.06439471244812012	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.31473708152770996	1.2159347534179688e-05	2.384185791015625e-06	2.1457672119140625e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.47650498616404746	0.288664847981655	0.48982300132139356	0.48578917613198336	0.8739230627427673	0.6828963597836744	0.31710364021632564	0.39905745373899787	0.9600205442484061	-0.028438792234670718	0.5050998974429406	0.7113351520183451	-0.03094497322708123	0.5234950138359525	0.570466141576262	-0.03367201251455898	0.5000217442012169	0.5783583184676205	1.0985183767040383	0.5101769986786064	0.48578060388266464	0.5095609128617524	0.5299741659356577	354.13651156425476	0.06439471244812012	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.31473708152770996	1.2159347534179688e-05	2.384185791015625e-06	2.1457672119140625e-06		210	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8706135128138752	0.8864610405014313	0.884366871307275	0.8773653407975246	51.46200117695636	0.8682704801161746	0.13172951988382542	0.7797469852427782	7.647335187417496	0.754731520617606	0.26557733481817763	0.11353895949856874	0.7548559421136061	0.12938648718612478	0.8762447603038492	0.7549803841211502	0.5000230620315936	0.8762817172284304	0.14860158976565055	0.11563312869272502	0.877365760308803	0.9053570714799454	0.9172226383680643	378.799031496048	0.1447765827178955	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.31473708152770996	1.2159347534179688e-05	2.384185791015625e-06	2.1457672119140625e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.8914032910022598	0.885841932550508	0.8865595411149962	0.8889662016043267	64.15012431016727	0.8920901989310225	0.10790980106897752	0.800692625946506	7.814517351791351	0.7779321314815304	0.26347365935881	0.11415806744949197	0.7779474816479485	0.10859670899774022	0.889316271316027	0.777962832117256	0.5000217442012169	0.8893205706591257	0.12181609055047168	0.11344045888500376	0.8889660657407652	0.9165564246882947	0.9035029440076269	378.799031496048	0.1447765827178955	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.31473708152770996	1.2159347534179688e-05	2.384185791015625e-06	2.1457672119140625e-06		210	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8739375570167349	0.9241632709004359	0.9195470115344285	0.8954327952631905	79.23671106847175	0.866704969836254	0.133295030163746	0.8056153708589641	11.428564761784221	0.7908682407366898	0.2282783956625205	0.07583672909956407	0.7921753245221478	0.12606244298326513	0.8923443872497809	0.7934845685511633	0.5000230620315936	0.8927351034293232	0.14423320463046885	0.08045298846557147	0.8954341203683449	0.9197843802604246	0.9435232890285303	359.22255516052246	0.09514474868774414	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.31473708152770996	1.2159347534179688e-05	2.384185791015625e-06	2.1457672119140625e-06		210	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
