	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	informedness	positive_likelyhood_ratio	fall_out	diagnostic_odds_ratio	accuracy	recall	specificity	prevalence	threat_score	false_omission_rate	f1_score	markedness	matthews_correlation_coefficient	precision	negative_likelyhood_ratio	balanced_accuracy	false_discovery_rate	miss_rate	fowlkes_mallows_index	prevalence_threshold	negative_predictive_value	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
0	train	0.001620319119467757	1.0	True	False	-0.021752450980392135	0.0	0.021752450980392135	0.0	0.48912377450980393	0.0	0.9782475490196079	0.5	0.0	0.5054979092457798	0.0	-0.5054979092457798	-0.10486094836286547	0.0	1.0222361415596617	0.48912377450980393	1.0	1.0	0.0	1.0	0.49450209075422025	0.4803141557634083	0.4678939826152939	0.0006680488586425781	0.0068817138671875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8857293128967285	0.9377312660217285	1.0728836059570312e-05	2.09808349609375e-05	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.47846324881055363	0.4660916735900205	0.0006680488586425781	0.0068817138671875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8857293128967285	0.9377312660217285	1.0728836059570312e-05	2.09808349609375e-05	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.02420343137254899	0.0	0.02420343137254899	0.0	0.4878982843137255	0.0	0.975796568627451	0.5	0.0	0.5061249806171499	0.0	-0.5061249806171499	-0.11067954298017262	0.0	1.0248037676609105	0.4878982843137255	1.0	1.0	0.0	1.0	0.49387501938285006	0.4840539846453287	0.4658750385485995	0.001348257064819336	0.009742498397827148	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.870748519897461	0.939192533493042	1.049041748046875e-05	1.049041748046875e-05	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.4702689094939446	0.4630971272328849	0.001348257064819336	0.009742498397827148	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.870748519897461	0.939192533493042	1.049041748046875e-05	1.049041748046875e-05	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.02420343137254899	0.0	0.02420343137254899	0.0	0.4878982843137255	0.0	0.975796568627451	0.5	0.0	0.5061249806171499	0.0	-0.5061249806171499	-0.11067954298017262	0.0	1.0248037676609105	0.4878982843137255	1.0	1.0	0.0	1.0	0.49387501938285006	0.4840539846453287	0.4658750385485995	0.0007755756378173828	0.007137775421142578	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.870748519897461	0.939192533493042	1.049041748046875e-05	1.049041748046875e-05	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.02113970588235292	0.0	0.02113970588235292	0.0	0.48943014705882354	0.0	0.9788602941176471	0.5	0.0	0.5053413841151881	0.0	-0.5053413841151881	-0.10335747786384984	0.0	1.0215962441314554	0.48943014705882354	1.0	1.0	0.0	1.0	0.49465861588481186	0.4702689094939446	0.4630971272328849	0.0007755756378173828	0.007137775421142578	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.870748519897461	0.939192533493042	1.049041748046875e-05	1.049041748046875e-05	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.021446078431372584	0.0	0.021446078431372584	0.0	0.4892769607843137	0.0	0.9785539215686274	0.5	0.0	0.5054196345617838	0.0	-0.5054196345617838	-0.10411181068239898	0.0	1.0219160926737634	0.4892769607843137	1.0	1.0	0.0	1.0	0.49458036543821615	0.4786779160959727	0.4667975289826448	0.0010733604431152344	0.0065517425537109375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.837564468383789	0.9351327419281006	4.291534423828125e-06	6.198883056640625e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.018382352941176516	0.0	0.018382352941176516	0.0	0.49080882352941174	0.0	0.9816176470588235	0.5	0.0	0.5046382189239332	0.0	-0.5046382189239332	-0.09631426606617756	0.0	1.0187265917602997	0.49080882352941174	1.0	1.0	0.0	1.0	0.49536178107606677	0.47613335315743943	0.4719255050308533	0.0010733604431152344	0.0065517425537109375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.837564468383789	0.9351327419281006	4.291534423828125e-06	6.198883056640625e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.021446078431372584	0.0	0.021446078431372584	0.0	0.4892769607843137	0.0	0.9785539215686274	0.5	0.0	0.5054196345617838	0.0	-0.5054196345617838	-0.10411181068239898	0.0	1.0219160926737634	0.4892769607843137	1.0	1.0	0.0	1.0	0.49458036543821615	0.4786779160959727	0.4667975289826448	0.0006709098815917969	0.0052547454833984375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.837564468383789	0.9351327419281006	4.291534423828125e-06	6.198883056640625e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.018382352941176516	0.0	0.018382352941176516	0.0	0.49080882352941174	0.0	0.9816176470588235	0.5	0.0	0.5046382189239332	0.0	-0.5046382189239332	-0.09631426606617756	0.0	1.0187265917602997	0.49080882352941174	1.0	1.0	0.0	1.0	0.49536178107606677	0.47613335315743943	0.4719255050308533	0.0006709098815917969	0.0052547454833984375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.837564468383789	0.9351327419281006	4.291534423828125e-06	6.198883056640625e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01899509803921573	0.0	0.01899509803921573	0.0	0.49050245098039214	0.0	0.9810049019607843	0.5	0.0	0.5047943086916177	0.0	-0.5047943086916177	-0.09792148580998661	0.0	1.0193628981886322	0.49050245098039214	1.0	1.0	0.0	1.0	0.4952056913083823	0.47640368187716264	0.4639067490099573	0.001129150390625	0.0070765018463134766	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8367204666137695	0.9367749691009521	1.2636184692382812e-05	1.0728836059570312e-05	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.02941176470588236	0.0	0.02941176470588236	0.0	0.4852941176470588	0.0	0.9705882352941176	0.5	0.0	0.5074626865671642	0.0	-0.5074626865671642	-0.12216944435630524	0.0	1.0303030303030303	0.4852941176470588	1.0	1.0	0.0	1.0	0.4925373134328358	0.46599771572231835	0.4556764636525802	0.001129150390625	0.0070765018463134766	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8367204666137695	0.9367749691009521	1.2636184692382812e-05	1.0728836059570312e-05	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01899509803921573	0.0	0.01899509803921573	0.0	0.49050245098039214	0.0	0.9810049019607843	0.5	0.0	0.5047943086916177	0.0	-0.5047943086916177	-0.09792148580998661	0.0	1.0193628981886322	0.49050245098039214	1.0	1.0	0.0	1.0	0.4952056913083823	0.47640368187716264	0.4639067490099573	0.0006642341613769531	0.005420684814453125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8367204666137695	0.9367749691009521	1.2636184692382812e-05	1.0728836059570312e-05	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.02941176470588236	0.0	0.02941176470588236	0.0	0.4852941176470588	0.0	0.9705882352941176	0.5	0.0	0.5074626865671642	0.0	-0.5074626865671642	-0.12216944435630524	0.0	1.0303030303030303	0.4852941176470588	1.0	1.0	0.0	1.0	0.4925373134328358	0.46599771572231835	0.4556764636525802	0.0006642341613769531	0.005420684814453125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8367204666137695	0.9367749691009521	1.2636184692382812e-05	1.0728836059570312e-05	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.02267156862745101	0.0	0.02267156862745101	0.0	0.4886642156862745	0.0	0.977328431372549	0.5	0.0	0.5057328788348311	0.0	-0.5057328788348311	-0.10707827823448714	0.0	1.0231974921630094	0.4886642156862745	1.0	1.0	0.0	1.0	0.4942671211651689	0.48013393661692616	0.46309744185877205	0.0013661384582519531	0.01178288459777832	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8812570571899414	0.9313571453094482	9.775161743164062e-06	7.62939453125e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.014705882352941124	0.0	0.014705882352941124	0.0	0.49264705882352944	0.0	0.9852941176470589	0.5	0.0	0.5037037037037037	0.0	-0.5037037037037037	-0.08606629658238689	0.0	1.0149253731343284	0.49264705882352944	1.0	1.0	0.0	1.0	0.49629629629629635	0.4734004987564879	0.46057905582752123	0.0013661384582519531	0.01178288459777832	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8812570571899414	0.9313571453094482	9.775161743164062e-06	7.62939453125e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.02267156862745101	0.0	0.02267156862745101	0.0	0.4886642156862745	0.0	0.977328431372549	0.5	0.0	0.5057328788348311	0.0	-0.5057328788348311	-0.10707827823448714	0.0	1.0231974921630094	0.4886642156862745	1.0	1.0	0.0	1.0	0.4942671211651689	0.48013393661692616	0.46309744185877205	0.0008563995361328125	0.00787043571472168	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8812570571899414	0.9313571453094482	9.775161743164062e-06	7.62939453125e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.014705882352941124	0.0	0.014705882352941124	0.0	0.49264705882352944	0.0	0.9852941176470589	0.5	0.0	0.5037037037037037	0.0	-0.5037037037037037	-0.08606629658238689	0.0	1.0149253731343284	0.49264705882352944	1.0	1.0	0.0	1.0	0.49629629629629635	0.4734004987564879	0.46057905582752123	0.0008563995361328125	0.00787043571472168	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8812570571899414	0.9313571453094482	9.775161743164062e-06	7.62939453125e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.4791722985149942	0.4684195452129199	0.0011591911315917969	0.007504463195800781	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.826937198638916	0.9321651458740234	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.01746323529411764	0.0	0.01746323529411764	0.0	0.4912683823529412	0.0	0.9825367647058824	0.5	0.0	0.5044042651831248	0.0	-0.5044042651831248	-0.09385377118821288	0.0	1.0177736202057999	0.4912683823529412	1.0	1.0	0.0	1.0	0.49559573481687524	0.4595115160034602	0.45355369847451604	0.0011591911315917969	0.007504463195800781	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.826937198638916	0.9321651458740234	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.4791722985149942	0.4684195452129199	0.0007083415985107422	0.007054328918457031	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.826937198638916	0.9321651458740234	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.01746323529411764	0.0	0.01746323529411764	0.0	0.4912683823529412	0.0	0.9825367647058824	0.5	0.0	0.5044042651831248	0.0	-0.5044042651831248	-0.09385377118821288	0.0	1.0177736202057999	0.4912683823529412	1.0	1.0	0.0	1.0	0.49559573481687524	0.4595115160034602	0.45355369847451604	0.0007083415985107422	0.007054328918457031	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.826937198638916	0.9321651458740234	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.48329884764874087	0.4693947849179028	0.00103759765625	0.006421327590942383	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8515748977661133	0.936274528503418	1.1205673217773438e-05	2.2172927856445312e-05	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	True	False	-0.03584558823529416	0.0	0.03584558823529416	0.0	0.4820772058823529	0.0	0.9641544117647058	0.5	0.0	0.5091249415067852	0.0	-0.5091249415067852	-0.13509212787416758	0.0	1.0371782650142993	0.4820772058823529	1.0	1.0	0.0	1.0	0.4908750584932148	0.4703204409061419	0.4580742790481043	0.00103759765625	0.006421327590942383	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8515748977661133	0.936274528503418	1.1205673217773438e-05	2.2172927856445312e-05	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	True	False	-0.01930147058823528	0.0	0.01930147058823528	0.0	0.49034926470588236	0.0	0.9806985294117647	0.5	0.0	0.5048723897911833	0.0	-0.5048723897911833	-0.09871565013900573	0.0	1.0196813495782568	0.49034926470588236	1.0	1.0	0.0	1.0	0.4951276102088167	0.48329884764874087	0.4693947849179028	0.0007359981536865234	0.0045719146728515625	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		4.1961669921875e-05	1.6689300537109375e-06	1.6689300537109375e-06	1.8515748977661133	0.936274528503418	1.1205673217773438e-05	2.2172927856445312e-05	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
