,features_names,evaluation_negative_sampling_method,model_negative_examples,accuracy,fall_out,informedness,miss_rate,balanced_accuracy,threat_score,false_discovery_rate,fowlkes_mallows_index,precision,recall,specificity,f1_score,auroc,auprc
1281,Walklets GloVe,DANS,DANS,0.4869067103109656,0.5106382978723405,-0.0261865793780686,0.5155482815057283,0.4869067103109656,0.3206933911159263,0.513157894736842,0.4856454411709287,0.4868421052631579,0.4844517184942717,0.4893617021276595,0.4856439704675964,0.4915903471811122,0.4826478437918536
1286,DeepWalk SkipGram,UNS,UNS,0.9833696837513632,0.0174482006543075,0.9667393675027264,0.0158124318429662,0.9833696837513632,0.9673097534833868,0.0174197060424605,0.9833836026846768,0.9825802939575394,0.9841875681570338,0.9825517993456924,0.9833832743121764,0.9955487585162844,0.9874547755009804
1287,DeepWalk SkipGram,UNS,UNS,0.925531914893617,0.027823240589198,0.8510638297872339,0.1211129296235679,0.925531914893617,0.8550955414012739,0.0306859205776173,0.9229938307151172,0.9693140794223828,0.8788870703764321,0.972176759410802,0.9218884120171674,0.9717361198539596,0.9715963917441652
1288,Walklets GloVe,UNS,DANS,0.5190839694656488,0.5321701199563795,0.0381679389312976,0.4296619411123228,0.5190839694656488,0.3722419928825622,0.4826904055390703,0.5431770889395263,0.5173095944609297,0.5703380588876772,0.4678298800436205,0.5425311203319502,0.5232715019461546,0.4924106147391145
1289,Walklets GloVe,UNS,DANS,0.486088379705401,0.5122749590834696,-0.027823240589198,0.5155482815057283,0.486088379705401,0.3203463203463203,0.5139573070607553,0.4852465536776131,0.4860426929392447,0.4844517184942717,0.4877250409165303,0.4852459016393443,0.4922278682420758,0.4679767067640894
1294,DeepWalk CBOW,DANS,UNS,0.7164667393675027,0.5038167938931297,0.4329334787350054,0.0632497273718647,0.7164667393675027,0.6229151559100797,0.3497350492051476,0.7804715689489266,0.6502649507948524,0.9367502726281351,0.4961832061068702,0.7676496872207328,0.8033561058593941,0.7310588291853127
1295,DeepWalk CBOW,DANS,UNS,0.6219312602291326,0.5450081833060556,0.2438625204582651,0.2111292962356792,0.6219312602291326,0.510593220338983,0.4085889570552147,0.6830423454382926,0.5914110429447853,0.7888707037643208,0.4549918166939443,0.6760168302945302,0.6233040734381403,0.5665127995421766
1298,First-order LINE,DANS,UNS,0.623773173391494,0.5430752453653217,0.2475463467829879,0.2093784078516902,0.623773173391494,0.5123674911660777,0.4071954210956664,0.6846050686389581,0.5928045789043336,0.7906215921483097,0.4569247546346783,0.677570093457944,0.6731451773063983,0.6331607198485741
1299,First-order LINE,DANS,UNS,0.5842880523731587,0.5679214402618658,0.1685761047463174,0.2635024549918167,0.5842880523731587,0.4697286012526096,0.4353826850690088,0.6448560043263825,0.5646173149309912,0.7364975450081833,0.4320785597381342,0.6392045454545454,0.6270608939759617,0.6159798760172464
1300,First-order LINE,UNS,DANS,0.6521264994547438,0.3446019629225736,0.3042529989094875,0.3511450381679389,0.6521264994547438,0.4825628548256285,0.3468715697036224,0.6509881893793389,0.6531284302963776,0.648854961832061,0.6553980370774264,0.650984682713348,0.7163995485729984,0.7290031886271944
1301,First-order LINE,UNS,DANS,0.574468085106383,0.3551554828150572,0.148936170212766,0.4959083469721768,0.574468085106383,0.3719806763285024,0.4133333333333333,0.5438140948672836,0.5866666666666667,0.5040916530278232,0.6448445171849427,0.5422535211267606,0.6083209891755352,0.6461099465623086
1304,HOPE,DANS,DANS,0.579607415485278,0.5278080697928026,0.1592148309705563,0.3129770992366412,0.5796074154852782,0.449678800856531,0.4344703770197486,0.6233231922907256,0.5655296229802513,0.6870229007633588,0.4721919302071974,0.620384047267356,0.6631881556305291,0.6887682208603464
1305,HOPE,DANS,DANS,0.5392798690671031,0.5106382978723405,0.0785597381342062,0.4108019639934533,0.5392798690671031,0.390032502708559,0.4642857142857143,0.5618200824138517,0.5357142857142857,0.5891980360065466,0.4893617021276595,0.5611847233047544,0.5879846030627798,0.6341095210731735
1306,HOPE,DANS,DANS,0.7268266085059978,0.4471101417666303,0.4536532170119955,0.0992366412213741,0.7268266085059978,0.6224566691785983,0.331715210355987,0.7758649700433758,0.6682847896440129,0.900763358778626,0.5528898582333697,0.7673014398513702,0.7685705247660511,0.7156208242810265
1307,HOPE,DANS,DANS,0.6219312602291326,0.4353518821603928,0.2438625204582651,0.320785597381342,0.6219312602291326,0.4732041049030787,0.3906020558002937,0.6433598220487831,0.6093979441997063,0.679214402618658,0.5646481178396072,0.6424148606811145,0.6527304919894675,0.6168792252960515
1310,Walklets SkipGram,UNS,UNS,0.9970010905125408,0.0054525627044711,0.9940021810250816,0.0005452562704471,0.9970010905125408,0.9940347071583514,0.0054259359739554,0.9970114173274096,0.9945740640260444,0.9994547437295528,0.9945474372955287,0.9970084307859668,0.9984601118578076,0.997381583936492
1311,Walklets SkipGram,UNS,UNS,0.8576104746317512,0.0065466448445171,0.7152209492635024,0.2782324058919804,0.8576104746317512,0.7170731707317073,0.0089887640449438,0.8457421566348078,0.991011235955056,0.7217675941080196,0.9934533551554828,0.8352272727272727,0.9525294585624704,0.9642791600856144
1314,DeepWalk CBOW,UNS,UNS,0.9468375136314068,0.0665212649945474,0.8936750272628133,0.039803707742639,0.9468375136314068,0.9003067484662577,0.0647902283590016,0.947620681081064,0.9352097716409984,0.9601962922573608,0.9334787350054524,0.947538337368846,0.9829770189644532,0.9585337705747508
1315,DeepWalk CBOW,UNS,UNS,0.8739770867430442,0.060556464811784,0.7479541734860882,0.1914893617021277,0.8739770867430441,0.7623456790123457,0.0696798493408662,0.8672795044452446,0.9303201506591338,0.8085106382978723,0.939443535188216,0.8651488616462347,0.943475588032819,0.937763201984584
1318,Second-order LINE,UNS,UNS,0.95474372955289,0.0627044711014176,0.9094874591057798,0.0278080697928025,0.95474372955289,0.9148281169830682,0.0605900948366702,0.955660362763099,0.9394099051633298,0.9721919302071974,0.9372955288985824,0.9555198285101822,0.9883388295006832,0.9872333869362812
1319,Second-order LINE,UNS,UNS,0.9566284779050735,0.044189852700491,0.9132569558101472,0.0425531914893616,0.9566284779050735,0.9169278996865204,0.0441176470588234,0.9566642609270868,0.9558823529411764,0.9574468085106383,0.955810147299509,0.9566639411283728,0.986796885254245,0.9849060280015356
1320,First-order LINE,DANS,DANS,0.7036532170119957,0.2437295528898582,0.4073064340239913,0.3489640130861504,0.7036532170119957,0.5234546251644016,0.2723948811700183,0.6882565776082681,0.7276051188299817,0.6510359869138496,0.7562704471101418,0.6871942446043166,0.7689079652605754,0.7662974507329813
1321,First-order LINE,DANS,DANS,0.6063829787234043,0.2896890343698854,0.2127659574468086,0.497545008183306,0.6063829787234043,0.3895939086294416,0.3657024793388429,0.5645404817664992,0.6342975206611571,0.502454991816694,0.7103109656301145,0.5607305936073059,0.6537296321396332,0.682867536317599
1324,Walklets SkipGram,UNS,DANS,0.9487459105779716,0.0338058887677208,0.8974918211559433,0.0687022900763358,0.9487459105779716,0.90084388185654,0.0350282485875705,0.9479852225807228,0.9649717514124294,0.931297709923664,0.9661941112322792,0.9478357380688124,0.965803230271772,0.9616971486249658
1325,Walklets SkipGram,UNS,DANS,0.6121112929623568,0.0392798690671031,0.2242225859247135,0.7364975450081833,0.6121112929623568,0.2535433070866141,0.1297297297297297,0.4788719585887317,0.8702702702702703,0.2635024549918167,0.9607201309328968,0.4045226130653266,0.4301813988497834,0.5844206349659833
1328,DeepWalk SkipGram,UNS,DANS,0.7412758996728462,0.2944383860414394,0.4825517993456925,0.223009814612868,0.7412758996728462,0.6002527379949453,0.2748091603053435,0.750643833635767,0.7251908396946565,0.7769901853871319,0.7055616139585605,0.7501974203737826,0.8115530854845289,0.8086497673594492
1329,DeepWalk SkipGram,UNS,DANS,0.6031096563011457,0.3060556464811784,0.2062193126022913,0.4877250409165302,0.6031096563011457,0.3922305764411027,0.374,0.566289788347143,0.626,0.5122749590834698,0.6939443535188216,0.5634563456345635,0.5675290165835836,0.5959102109234533
1334,First-order LINE,UNS,UNS,0.8271537622682661,0.1395856052344601,0.6543075245365322,0.2061068702290076,0.8271537622682661,0.6966507177033493,0.1495327102803738,0.8216934576856306,0.8504672897196262,0.7938931297709924,0.8604143947655398,0.8212069937958263,0.89580967285813,0.9100923565918676
1335,First-order LINE,UNS,UNS,0.795417348608838,0.1489361702127659,0.5908346972176759,0.2602291325695581,0.795417348608838,0.6438746438746439,0.1675874769797422,0.7847257700717231,0.8324125230202578,0.7397708674304418,0.851063829787234,0.7833622183708839,0.8344159583843395,0.8751851781353238
1338,Walklets SkipGram,DANS,UNS,0.8157033805888768,0.3669574700109052,0.6314067611777534,0.0016357688113413,0.8157033805888767,0.7303550059832469,0.2687699680511182,0.854420217848749,0.7312300319488818,0.9983642311886588,0.6330425299890948,0.8441678192715537,0.9940368913138358,0.9891657322219548
1339,Walklets SkipGram,DANS,UNS,0.6382978723404256,0.3927986906710311,0.2765957446808511,0.3306055646481178,0.6382978723404256,0.4806110458284371,0.3697996918335902,0.6495017932566746,0.6302003081664098,0.6693944353518821,0.6072013093289689,0.6492063492063492,0.6596079513341065,0.6150976543768298
1340,DeepWalk GloVe,UNS,DANS,0.7780806979280261,0.2251908396946564,0.5561613958560523,0.2186477644492911,0.7780806979280261,0.6377392078326658,0.2237269772481039,0.7788084884776875,0.776273022751896,0.7813522355507089,0.7748091603053435,0.778804347826087,0.8622663038760169,0.8380968435502333
1341,DeepWalk GloVe,UNS,DANS,0.5106382978723404,0.2274959083469722,0.0212765957446807,0.7512274959083469,0.5106382978723404,0.2026666666666666,0.4776632302405498,0.360476110432028,0.5223367697594502,0.248772504091653,0.7725040916530278,0.3370288248337029,0.5668874775327399,0.5182842963742805
1342,DeepWalk GloVe,UNS,DANS,0.814340239912759,0.1532170119956379,0.6286804798255181,0.218102508178844,0.8143402399127591,0.6780141843971631,0.1638483965014577,0.808569626907756,0.8361516034985422,0.781897491821156,0.846782988004362,0.8081149619611158,0.90609551320091,0.8928829045521127
1343,DeepWalk GloVe,UNS,DANS,0.5351882160392799,0.1554828150572831,0.0703764320785598,0.7741407528641571,0.5351882160392799,0.1954674220963173,0.407725321888412,0.3657467879502251,0.592274678111588,0.2258592471358428,0.8445171849427169,0.3270142180094786,0.5901569962579121,0.5583188627476284
1344,Second-order LINE,UNS,DANS,0.64340239912759,0.3593238822246456,0.2868047982551798,0.3538713195201745,0.6434023991275899,0.4753309265944645,0.3573752711496746,0.6443743229643515,0.6426247288503254,0.6461286804798255,0.6406761177753544,0.6443719412724307,0.7158569680421554,0.7137797245993398
1345,Second-order LINE,UNS,DANS,0.5891980360065466,0.3453355155482814,0.1783960720130935,0.4762684124386251,0.5891980360065467,0.389294403892944,0.3973634651600753,0.5618004887094702,0.6026365348399246,0.5237315875613748,0.6546644844517185,0.5604203152364273,0.6385362730733068,0.6366035196189399
1348,Walklets GloVe,UNS,DANS,0.5335332606324973,0.5,0.0670665212649945,0.4329334787350054,0.5335332606324973,0.3780443475099964,0.4685743484925907,0.5489569158971311,0.5314256515074093,0.5670665212649946,0.5,0.5486678976523345,0.5442299013306156,0.4994628251805031
1349,Walklets GloVe,UNS,DANS,0.4991816693944353,0.5204582651391162,-0.0016366612111292,0.481178396072013,0.4991816693944353,0.341227125941873,0.5007874015748032,0.5089226670291064,0.4992125984251968,0.5188216039279869,0.4795417348608838,0.5088282504012841,0.4946065182510493,0.4694221824788358
1354,Walklets SkipGram,UNS,UNS,0.9986368593238822,0.0005452562704471,0.9972737186477644,0.0021810250817884,0.9986368593238822,0.997275204359673,0.0005461496450027,0.998636078078137,0.9994538503549972,0.9978189749182116,0.9994547437295528,0.9986357435197816,0.9995935848845686,0.9990168068935166
1355,Walklets SkipGram,UNS,UNS,0.837152209492635,0.0016366612111292,0.67430441898527,0.3240589198036007,0.837152209492635,0.6748366013071896,0.002415458937198,0.8211628171521282,0.997584541062802,0.6759410801963993,0.9983633387888708,0.8058536585365854,0.970241427618591,0.9773363254358816
1358,Walklets CBOW,DANS,UNS,0.8124318429661941,0.3740458015267175,0.6248636859323882,0.0010905125408942,0.8124318429661941,0.726984126984127,0.272438443208896,0.8525069746278624,0.727561556791104,0.9989094874591058,0.6259541984732825,0.8419117647058824,0.9958853814237076,0.9926157231728434
1359,Walklets CBOW,DANS,UNS,0.6644844517184942,0.3567921440261865,0.3289689034369885,0.3142389525368249,0.6644844517184942,0.5054282267792521,0.3422291993720565,0.6716201256881079,0.6577708006279435,0.6857610474631751,0.6432078559738135,0.6714743589743589,0.6772080863385666,0.6007331045837808
1360,Walklets CBOW,DANS,DANS,0.8628680479825518,0.2142857142857143,0.7257360959651036,0.0599781897491821,0.8628680479825518,0.77413560844185,0.1856400566839867,0.8749377738511878,0.8143599433160132,0.940021810250818,0.7857142857142857,0.8726904581118704,0.9311139014780786,0.8978994528356837
1361,Walklets CBOW,DANS,DANS,0.6522094926350246,0.204582651391162,0.3044189852700492,0.4909983633387889,0.6522094926350246,0.422554347826087,0.286697247706422,0.6025547845236794,0.713302752293578,0.5090016366612111,0.795417348608838,0.5940783190066857,0.7269923202820093,0.7120052701707782
1364,First-order LINE,UNS,DANS,0.6300436205016358,0.3642311886586695,0.2600872410032715,0.3756815703380589,0.6300436205016358,0.4576338928856914,0.368450082735797,0.6279237633658372,0.631549917264203,0.6243184296619411,0.6357688113413305,0.6279133534411845,0.7014555428837813,0.7062510183866676
1365,First-order LINE,UNS,DANS,0.5932896890343698,0.3256955810147299,0.1865793780687399,0.4877250409165302,0.59328968903437,0.3864197530864197,0.388671875,0.5596142333973907,0.611328125,0.5122749590834698,0.67430441898527,0.5574354407836153,0.6219881817524329,0.6308077250986267
1368,Walklets GloVe,DANS,DANS,0.5280806979280261,0.5114503816793894,0.0561613958560522,0.4323882224645583,0.5280806979280261,0.3755411255411255,0.4739767559373421,0.546421987649989,0.5260232440626579,0.5676117775354417,0.4885496183206106,0.5460267505900865,0.5349470917088938,0.5126636831811674
1369,Walklets GloVe,DANS,DANS,0.5040916530278232,0.5106382978723405,0.0081833060556464,0.481178396072013,0.5040916530278232,0.3434452871072589,0.4960254372019078,0.5113442001331512,0.5039745627980922,0.5188216039279869,0.4893617021276595,0.5112903225806451,0.5094998674063339,0.4912214259002527
1372,Walklets SkipGram,DANS,DANS,0.9206652126499456,0.0948745910577971,0.841330425299891,0.0637949836423118,0.9206652126499456,0.8550796812749004,0.0920148069804336,0.9219871433395488,0.9079851930195664,0.9362050163576882,0.9051254089422028,0.9218791946308724,0.934696196525344,0.8958871375318723
1373,Walklets SkipGram,DANS,DANS,0.6047463175122749,0.0818330605564647,0.2094926350245498,0.7086743044189853,0.6047463175122749,0.2692889561270802,0.2192982456140351,0.4769051075820112,0.7807017543859649,0.2913256955810147,0.9181669394435352,0.4243146603098927,0.5742665159474019,0.6201734176204655
1376,Walklets CBOW,UNS,DANS,0.9304798255179936,0.0583424209378408,0.8609596510359869,0.0806979280261722,0.9304798255179936,0.8686244204018547,0.0596765197992191,0.929753367121743,0.9403234802007808,0.9193020719738276,0.9416575790621592,0.9296939619520264,0.9789854100838518,0.9596011480357112
1377,Walklets CBOW,UNS,DANS,0.6841243862520459,0.0654664484451718,0.3682487725040917,0.5662847790507365,0.6841243862520459,0.4070660522273425,0.1311475409836066,0.6138685007675553,0.8688524590163934,0.4337152209492635,0.9345335515548282,0.5786026200873362,0.849486099094345,0.8359217261299449
1380,Degree,UNS,DANS,0.7949836423118866,0.0005452562704471,0.5899672846237731,0.4094874591057797,0.7949836423118866,0.5901907356948229,0.0009225092250922,0.7680936060323068,0.9990774907749076,0.5905125408942202,0.9994547437295528,0.7422892392049348,0.9989960030396402,0.9985624500026484
1381,Degree,UNS,DANS,0.7937806873977087,0.0,0.5875613747954174,0.4124386252045826,0.7937806873977087,0.5875613747954174,0.0,0.7665255212942471,1.0,0.5875613747954174,1.0,0.7402061855670103,0.9963295662445992,0.996289625148193
1382,Degree,UNS,DANS,0.9531079607415486,0.0021810250817884,0.9062159214830968,0.0916030534351145,0.9531079607415484,0.9064200217627856,0.0023952095808382,0.9519564829840012,0.9976047904191616,0.9083969465648856,0.9978189749182116,0.9509132420091324,0.9987518418007608,0.9959258649184908
1383,Degree,UNS,DANS,0.9390343698854338,0.0016366612111292,0.8780687397708675,0.1202945990180033,0.9390343698854338,0.8782679738562091,0.0018570102135562,0.937054843148176,0.9981429897864438,0.8797054009819967,0.9983633387888708,0.9351892127011744,0.996288047015839,0.9962676189968522
1384,AdamicAdar,UNS,DANS,0.4596510359869138,1.0,-0.0806979280261722,0.0806979280261722,0.4596510359869138,0.4596510359869138,0.5210227272727272,0.6635697395500755,0.4789772727272727,0.9193020719738276,0.0,0.6298094882330968,0.8150684127155903,0.8028608439203698
1385,AdamicAdar,UNS,DANS,0.4607201309328969,1.0,-0.0785597381342062,0.0785597381342062,0.4607201309328969,0.4607201309328969,0.520442930153322,0.6647429518386154,0.479557069846678,0.9214402618657938,0.0,0.630812324929972,0.8195795307523552,0.8161042317217795
1386,AdamicAdar,UNS,DANS,0.5613413304252999,0.0021810250817884,0.1226826608505997,0.8751363140676118,0.5613413304252999,0.1245919477693144,0.0171673819742489,0.350314292230954,0.9828326180257512,0.1248636859323882,0.9978189749182116,0.2215771649733914,0.9965836008081924,0.993744991702562
1387,AdamicAdar,UNS,DANS,0.5589198036006546,0.0065466448445171,0.1178396072013092,0.8756137479541735,0.5589198036006546,0.1235772357723577,0.05,0.3437541846196715,0.95,0.1243862520458265,0.9934533551554828,0.2199710564399421,0.9898565845478824,0.9812623343338536
1388,JaccardCoefficient,UNS,DANS,0.4509269356597601,0.9978189749182116,-0.0981461286804799,0.1003271537622683,0.45092693565976,0.4503275109170305,0.5258620689655172,0.653122516778485,0.4741379310344827,0.8996728462377317,0.0021810250817884,0.621001129092962,0.8153223849996849,0.802869977067042
1389,JaccardCoefficient,UNS,DANS,0.4525368248772504,0.9934533551554828,-0.0949263502454992,0.1014729950900164,0.4525368248772504,0.4507389162561576,0.5250865051903114,0.6532400784418256,0.4749134948096886,0.8985270049099836,0.0065466448445171,0.6213921901528013,0.8204715245057203,0.8180940673792803
1390,JaccardCoefficient,UNS,DANS,0.5613413304252999,0.0021810250817884,0.1226826608505997,0.8751363140676118,0.5613413304252999,0.1245919477693144,0.0171673819742489,0.350314292230954,0.9828326180257512,0.1248636859323882,0.9978189749182116,0.2215771649733914,0.996328513632596,0.9852922832146788
1391,JaccardCoefficient,UNS,DANS,0.5589198036006546,0.0065466448445171,0.1178396072013092,0.8756137479541735,0.5589198036006546,0.1235772357723577,0.05,0.3437541846196715,0.95,0.1243862520458265,0.9934533551554828,0.2199710564399421,0.9891306677095584,0.9633592046841598
1392,ResourceAllocationIndex,UNS,DANS,0.4735550708833151,1.0,-0.0528898582333696,0.0528898582333696,0.4735550708833151,0.4735550708833151,0.5135816297955755,0.6787427874844828,0.4864183702044245,0.9471101417666304,0.0,0.6427382053654024,0.8150672234979884,0.802866928858655
1393,ResourceAllocationIndex,UNS,DANS,0.4721767594108019,1.0,-0.0556464811783961,0.0556464811783961,0.4721767594108019,0.4721767594108019,0.5143097643097643,0.6772468406211787,0.4856902356902356,0.944353518821604,0.0,0.6414674819344081,0.8195795307523552,0.8161042317217795
1394,ResourceAllocationIndex,UNS,DANS,0.5613413304252999,0.0021810250817884,0.1226826608505997,0.8751363140676118,0.5613413304252999,0.1245919477693144,0.0171673819742489,0.350314292230954,0.9828326180257512,0.1248636859323882,0.9978189749182116,0.2215771649733914,0.9965836008081924,0.993744991702562
1395,ResourceAllocationIndex,UNS,DANS,0.5589198036006546,0.0065466448445171,0.1178396072013092,0.8756137479541735,0.5589198036006546,0.1235772357723577,0.05,0.3437541846196715,0.95,0.1243862520458265,0.9934533551554828,0.2199710564399421,0.9898565845478824,0.9812623343338536
1396,PreferentialAttachment,UNS,DANS,0.4822791712104689,1.0,-0.0354416575790621,0.0354416575790621,0.4822791712104689,0.4822791712104689,0.5090202608936997,0.6881704754743824,0.4909797391063003,0.964558342420938,0.0,0.6507265035865367,8.272494942852148e-05,0.3068552835023398
1397,PreferentialAttachment,UNS,DANS,0.4844517184942717,1.0,-0.0310965630114565,0.0310965630114565,0.4844517184942717,0.4844517184942717,0.5078969243557772,0.6905073217166641,0.4921030756442228,0.9689034369885434,0.0,0.6527012127894156,0.47888278452056,0.5267821860209269
1398,PreferentialAttachment,UNS,DANS,0.8255179934569248,0.0,0.6510359869138496,0.3489640130861504,0.8255179934569248,0.6510359869138496,0.0,0.8068680108381108,1.0,0.6510359869138496,1.0,0.7886393659180978,0.9999213629860778,0.9996459936523509
1399,PreferentialAttachment,UNS,DANS,0.602291325695581,0.0,0.2045826513911619,0.795417348608838,0.602291325695581,0.204582651391162,0.0,0.4523081376574625,1.0,0.204582651391162,1.0,0.3396739130434782,0.981874177986237,0.9783194924855828
1402,DeepWalk SkipGram,UNS,UNS,0.9760087241003272,0.0278080697928025,0.9520174482006544,0.020174482006543,0.9760087241003272,0.953315649867374,0.0275974025974026,0.976107001664358,0.9724025974025974,0.979825517993457,0.9721919302071974,0.9760999456816948,0.9923522902547184,0.9751399445079844
1403,DeepWalk SkipGram,UNS,UNS,0.925531914893617,0.027823240589198,0.8510638297872339,0.1211129296235679,0.925531914893617,0.8550955414012739,0.0306859205776173,0.9229938307151172,0.9693140794223828,0.8788870703764321,0.972176759410802,0.9218884120171674,0.9701222272521502,0.9615114927638744
1404,Degree,DANS,DANS,0.6404034896401308,0.3097055616139585,0.2808069792802616,0.4094874591057797,0.6404034896401308,0.4508742714404662,0.3440339188370684,0.6223794640956167,0.6559660811629315,0.5905125408942202,0.6902944383860414,0.6215208034433285,0.7186827720424456,0.6469630077528443
1405,Degree,DANS,DANS,0.632569558101473,0.3224222585924713,0.2651391162029459,0.4124386252045826,0.632569558101473,0.4443069306930693,0.3543165467625899,0.6159372187705702,0.64568345323741,0.5875613747954174,0.6775777414075287,0.6152527849185947,0.6970355270665192,0.608975932080218
1406,Degree,DANS,DANS,0.6778898582333697,0.5526172300981461,0.3557797164667393,0.0916030534351145,0.6778898582333697,0.5850746268656717,0.3782422093674192,0.7515336842175244,0.6217577906325807,0.9083969465648856,0.4473827699018539,0.7382297551789078,0.6669547794060809,0.5655492171130284
1407,Degree,DANS,DANS,0.6775777414075287,0.5245499181669395,0.3551554828150571,0.1202945990180033,0.6775777414075286,0.5770263016639828,0.3735431235431236,0.7423594127519537,0.6264568764568764,0.8797054009819967,0.4754500818330605,0.731790333560245,0.6500853153184525,0.5454849934154601
1408,AdamicAdar,DANS,DANS,0.4866412213740458,0.946019629225736,-0.0267175572519083,0.0806979280261722,0.4866412213740458,0.4724012328383301,0.5071616486407483,0.6731027540819644,0.4928383513592517,0.9193020719738276,0.0539803707742639,0.6416745956232159,0.8206270387649262,0.8042980148945625
1409,AdamicAdar,DANS,DANS,0.4877250409165303,0.9459901800327332,-0.0245499181669395,0.0785597381342062,0.4877250409165302,0.4735071488645921,0.5065731814198071,0.6742872807076657,0.4934268185801928,0.9214402618657938,0.0540098199672667,0.6426940639269406,0.8248564907947852,0.8174643610450344
1410,AdamicAdar,DANS,DANS,0.4920937840785169,0.1406761177753543,-0.0158124318429662,0.8751363140676118,0.4920937840785169,0.1094646271510516,0.5297741273100616,0.242309999143328,0.4702258726899384,0.1248636859323882,0.8593238822246456,0.1973287376130978,0.8109170027197407,0.7132500405387677
1411,AdamicAdar,DANS,DANS,0.4934533551554828,0.1374795417348608,-0.0130932896890343,0.8756137479541735,0.4934533551554828,0.1093525179856115,0.525,0.2430709150058221,0.475,0.1243862520458265,0.8625204582651391,0.1971465629053177,0.8107124967521249,0.7133838720752282
1412,JaccardCoefficient,DANS,DANS,0.4959105779716466,0.9078516902944384,-0.0081788440567066,0.1003271537622683,0.4959105779716466,0.471563303801086,0.502262443438914,0.6691793214010174,0.497737556561086,0.8996728462377317,0.0921483097055616,0.6409011458535638,0.8238674337516605,0.8051017158822609
1413,JaccardCoefficient,DANS,DANS,0.4950900163666121,0.9083469721767594,-0.0098199672667758,0.1014729950900164,0.4950900163666121,0.4708404802744425,0.5027173913043479,0.6684473449607887,0.4972826086956521,0.8985270049099836,0.0916530278232405,0.6402332361516035,0.8292555200484302,0.8203963724587722
1414,JaccardCoefficient,DANS,DANS,0.4920937840785169,0.1406761177753543,-0.0158124318429662,0.8751363140676118,0.4920937840785169,0.1094646271510516,0.5297741273100616,0.242309999143328,0.4702258726899384,0.1248636859323882,0.8593238822246456,0.1973287376130978,0.8076123156564065,0.6915574491479111
1415,JaccardCoefficient,DANS,DANS,0.4934533551554828,0.1374795417348608,-0.0130932896890343,0.8756137479541735,0.4934533551554828,0.1093525179856115,0.525,0.2430709150058221,0.475,0.1243862520458265,0.8625204582651391,0.1971465629053177,0.8064480701594606,0.6904543740834472
1416,ResourceAllocationIndex,DANS,DANS,0.4918211559432933,0.9634678298800436,-0.0163576881134133,0.0528898582333696,0.4918211559432933,0.4823660094418217,0.5042808219178082,0.6852011828870862,0.4957191780821918,0.9471101417666304,0.0365321701199563,0.6508055451479955,0.8206569921832727,0.8043103632505707
1417,ResourceAllocationIndex,DANS,DANS,0.4918166939443535,0.9607201309328968,-0.0163666121112929,0.0556464811783961,0.4918166939443535,0.4816360601001669,0.5042955326460481,0.6841931438134216,0.4957044673539519,0.944353518821604,0.0392798690671031,0.6501408450704226,0.8249643068565657,0.8174912841295887
1418,ResourceAllocationIndex,DANS,DANS,0.4920937840785169,0.1406761177753543,-0.0158124318429662,0.8751363140676118,0.4920937840785169,0.1094646271510516,0.5297741273100616,0.242309999143328,0.4702258726899384,0.1248636859323882,0.8593238822246456,0.1973287376130978,0.8108287776389036,0.711546375420519
1419,ResourceAllocationIndex,DANS,DANS,0.4934533551554828,0.1374795417348608,-0.0130932896890343,0.8756137479541735,0.4934533551554828,0.1093525179856115,0.525,0.2430709150058221,0.475,0.1243862520458265,0.8625204582651391,0.1971465629053177,0.8105296782125838,0.7123796774802119
1420,PreferentialAttachment,DANS,DANS,0.517175572519084,0.93020719738277,0.0343511450381679,0.0354416575790621,0.517175572519084,0.4997175141242937,0.4909352517985611,0.7007300833488683,0.5090647482014389,0.964558342420938,0.0697928026172301,0.6664155208137126,0.2637087059052978,0.3610055666611743
1421,PreferentialAttachment,DANS,DANS,0.5196399345335515,0.9296235679214404,0.0392798690671032,0.0310965630114565,0.5196399345335516,0.5021204410517388,0.4896551724137931,0.7031890624132329,0.5103448275862069,0.9689034369885434,0.0703764320785597,0.668548842461886,0.6340247401030212,0.5938029664032624
1422,PreferentialAttachment,DANS,DANS,0.6698473282442748,0.3113413304252999,0.3396946564885497,0.3489640130861504,0.6698473282442748,0.4964656964656965,0.3235127478753541,0.663639620442908,0.6764872521246459,0.6510359869138496,0.6886586695747001,0.6635176437899416,0.7331458135378154,0.614305540620361
1423,PreferentialAttachment,DANS,DANS,0.4427168576104746,0.3191489361702128,-0.1145662847790507,0.795417348608838,0.4427168576104746,0.1550868486352357,0.609375,0.2826925860359141,0.390625,0.204582651391162,0.6808510638297872,0.2685284640171858,0.3183031493004679,0.403490859616087
1424,HOPE,UNS,DANS,0.4362050163576881,0.8729552889858233,-0.1275899672846238,0.2546346782988005,0.4362050163576881,0.397962154294032,0.5394204851752021,0.5859180815065941,0.4605795148247978,0.7453653217011995,0.1270447110141766,0.5693461057892545,0.715169897572688,0.8095949249525989
1425,HOPE,UNS,DANS,0.3543371522094926,0.8756137479541735,-0.2913256955810147,0.4157119476268412,0.3543371522094926,0.3115183246073298,0.5997757847533632,0.4835764957470878,0.4002242152466367,0.5842880523731587,0.1243862520458265,0.4750499001996008,0.5382124230889771,0.6959387123607118
